N,bst size,bst maxHeight, bst aveHeight,log(size),sqrt(size),log(N),sqrt(N)
7019,461,11,7.0,6.133398042996649,21.470910553583888,8.856376036730422,83.77947242612596
7020,455,11,7.0,6.12029741895095,21.330729007701542,8.856518497019858,83.78544026261365
7021,444,11,7.0,6.095824562432225,21.071307505705477,8.85666093701725,83.79140767405688
7022,436,11,7.0,6.077642243349034,20.8806130178211,8.856803356728378,83.7973746605465
7023,430,12,7.0,6.063785208687608,20.73644135332772,8.856945756159021,83.80334122217323
7024,430,12,7.0,6.063785208687608,20.73644135332772,8.857088135314953,83.80930735902786
7025,429,12,7.0,6.061456918928017,20.71231517720798,8.857230494201946,83.81527307120105
7026,436,12,7.0,6.077642243349034,20.8806130178211,8.857372832825773,83.8212383587835
7027,445,12,7.0,6.09807428216624,21.095023109728988,8.857515151192198,83.82720322186587
7028,444,12,7.0,6.095824562432225,21.071307505705477,8.857657449306988,83.83316766053875
7029,443,11,7.0,6.093569770045136,21.047565179849187,8.857799727175905,83.83913167489273
7030,436,11,7.0,6.077642243349034,20.8806130178211,8.857941984804711,83.84509526501833
7031,445,11,7.0,6.09807428216624,21.095023109728988,8.858084222199162,83.85105843100611
7032,445,11,7.0,6.09807428216624,21.095023109728988,8.858226439365012,83.85702117294652
7033,436,11,7.0,6.077642243349034,20.8806130178211,8.858368636308018,83.86298349093002
7034,428,11,7.0,6.059123195581797,20.688160865577203,8.858510813033927,83.86894538504703
7035,436,11,7.0,6.077642243349034,20.8806130178211,8.858652969548489,83.87490685538792
7036,435,11,7.0,6.075346031088684,20.85665361461421,8.85879510585745,83.88086790204308
7037,425,11,7.0,6.052089168924417,20.615528128088304,8.85893722196655,83.8868285251028
7038,424,11,7.0,6.049733455231958,20.591260281974,8.85907931788153,83.89278872465738
7039,423,11,7.0,6.0473721790462776,20.566963801203133,8.85922139360813,83.89874850079708
7040,423,11,7.0,6.0473721790462776,20.566963801203133,8.859363449152088,83.90470785361212
7041,423,11,7.0,6.0473721790462776,20.566963801203133,8.859505484519133,83.91066678319271
7042,415,11,7.0,6.028278520230698,20.37154878746336,8.859647499714997,83.916625289629
7043,409,11,7.0,6.013715156042802,20.223748416156685,8.85978949474541,83.92258337301111
7044,402,11,7.0,5.996452088619021,20.049937655763422,8.859931469616097,83.92854103342914
7045,394,11,7.0,5.976350909297934,19.849433241279208,8.86007342433278,83.93449827097318
7046,388,11,7.0,5.961005339623274,19.697715603592208,8.860215358901183,83.94045508573325
7047,387,11,7.0,5.958424693029782,19.672315572906,8.860357273327022,83.94641147779933
7048,385,11,7.0,5.953243334287785,19.621416870348583,8.860499167616016,83.95236744726142
7049,391,11,7.0,5.968707559985366,19.77371993328519,8.860641041773876,83.95832299420945
7050,396,11,7.0,5.981414211254481,19.8997487421324,8.860782895806315,83.96427811873333
7051,396,12,7.0,5.981414211254481,19.8997487421324,8.860924729719041,83.97023282092292
7052,396,12,7.0,5.981414211254481,19.8997487421324,8.861066543517762,83.97618710086806
7053,396,12,7.0,5.981414211254481,19.8997487421324,8.86120833720818,83.98214095865859
7054,405,12,7.0,6.003887067106539,20.12461179749811,8.861350110795998,83.98809439438426
7055,405,12,7.0,6.003887067106539,20.12461179749811,8.861491864286915,83.99404740813482
7056,405,12,7.0,6.003887067106539,20.12461179749811,8.861633597686627,84.0
7057,413,12,7.0,6.023447592961033,20.322401432901575,8.86177531100083,84.00595217006948
7058,405,12,7.0,6.003887067106539,20.12461179749811,8.861917004235215,84.01190391843289
7059,404,12,7.0,6.0014148779611505,20.09975124224178,8.862058677395472,84.01785524517987
7060,403,11,7.0,5.998936561946683,20.074859899884732,8.862200330487287,84.02380615040002
7061,410,11,7.0,6.016157159698354,20.248456731316587,8.862341963516347,84.02975663418287
7062,409,11,7.0,6.013715156042802,20.223748416156685,8.862483576488332,84.03570669661795
7063,401,11,7.0,5.993961427306569,20.024984394500787,8.862625169408922,84.04165633779478
7064,394,11,7.0,5.976350909297934,19.849433241279208,8.862766742283796,84.04760555780278
7065,402,11,7.0,5.996452088619021,20.049937655763422,8.862908295118627,84.0535543567314
7066,411,11,7.0,6.018593214496234,20.273134932713294,8.86304982791909,84.05950273467003
7067,408,11,7.0,6.0112671744041615,20.199009876724155,8.863191340690854,84.06545069170807
7068,408,11,7.0,6.0112671744041615,20.199009876724155,8.863332833439587,84.07139822793481
7069,403,11,7.0,5.998936561946683,20.074859899884732,8.863474306170954,84.07734534343957
7070,411,11,7.0,6.018593214496234,20.273134932713294,8.863615758890619,84.08329203831163
7071,404,11,7.0,6.0014148779611505,20.09975124224178,8.863757191604241,84.08923831264022
7072,404,11,7.0,6.0014148779611505,20.09975124224178,8.863898604317479,84.09518416651456
7073,395,11,7.0,5.978885764901122,19.87460691435179,8.86403999703599,84.10112960002381
7074,394,11,7.0,5.976350909297934,19.849433241279208,8.864181369765426,84.10707461325711
7075,405,11,7.0,6.003887067106539,20.12461179749811,8.864322722511439,84.1130192063036
7076,404,11,7.0,6.0014148779611505,20.09975124224178,8.864464055279676,84.11896337925236
7077,397,11,7.0,5.983936280687191,19.924858845171276,8.864605368075784,84.12490713219242
7078,397,11,7.0,5.983936280687191,19.924858845171276,8.864746660905409,84.13085046521282
7079,396,11,7.0,5.981414211254481,19.8997487421324,8.86488793377419,84.13679337840253
7080,389,11,7.0,5.963579343618446,19.72308292331602,8.865029186687766,84.14273587185052
7081,389,11,7.0,5.963579343618446,19.72308292331602,8.865170419651774,84.1486779456457
7082,389,11,7.0,5.963579343618446,19.72308292331602,8.86531163267185,84.15461959987698
7083,397,11,7.0,5.983936280687191,19.924858845171276,8.865452825753623,84.16056083463323
7084,392,11,7.0,5.971261839790462,19.79898987322333,8.865593998902725,84.16650165000326
7085,386,11,7.0,5.955837369464831,19.6468827043885,8.865735152124781,84.17244204607586
7086,388,11,7.0,5.961005339623274,19.697715603592208,8.865876285425417,84.17838202293983
7087,388,11,7.0,5.961005339623274,19.697715603592208,8.866017398810255,84.1843215806839
7088,377,11,7.0,5.932245187448011,19.4164878389476,8.866158492284917,84.19026071939675
7089,385,11,7.0,5.953243334287785,19.621416870348583,8.866299565855018,84.19619943916709
7090,381,11,7.0,5.942799375126701,19.519221295943137,8.866440619526173,84.20213774008353
7091,391,11,7.0,5.968707559985366,19.77371993328519,8.866581653303996,84.20807562223472
7092,398,11,7.0,5.986452005284438,19.949937343260004,8.866722667194098,84.2140130857092
7093,389,11,7.0,5.963579343618446,19.72308292331602,8.866863661202087,84.21995013059554
7094,396,11,7.0,5.981414211254481,19.8997487421324,8.867004635333567,84.22588675698226
7095,388,11,7.0,5.961005339623274,19.697715603592208,8.867145589594143,84.23182296495784
7096,387,11,7.0,5.958424693029782,19.672315572906,8.867286523989415,84.23775875461075
7097,406,11,7.0,6.0063531596017325,20.149441679609886,8.867427438524983,84.2436941260294
7098,400,11,8.0,5.991464547107982,20.0,8.867568333206442,84.24962907930218
7099,399,11,7.0,5.988961416889864,19.974984355438178,8.867709208039386,84.25556361451747
7100,393,11,8.0,5.973809611869261,19.82422760159901,8.867850063029406,84.26149773176358
7101,387,11,8.0,5.958424693029782,19.672315572906,8.867990898182093,84.26743143112884
7102,387,11,8.0,5.958424693029782,19.672315572906,8.868131713503033,84.27336471270148
7103,380,11,8.0,5.940171252720432,19.493588689617926,8.86827250899781,84.27929757656977
7104,373,11,8.0,5.921578419643816,19.313207915827967,8.868413284672005,84.2852300228219
7105,380,11,8.0,5.940171252720432,19.493588689617926,8.868554040531201,84.29116205154607
7106,387,11,8.0,5.958424693029782,19.672315572906,8.868694776580972,84.29709366283039
7107,387,11,8.0,5.958424693029782,19.672315572906,8.868835492826895,84.303024856763
7108,385,11,8.0,5.953243334287785,19.621416870348583,8.868976189274543,84.30895563343196
7109,385,11,8.0,5.953243334287785,19.621416870348583,8.869116865929483,84.31488599292535
7110,385,11,8.0,5.953243334287785,19.621416870348583,8.869257522797287,84.32081593533118
7111,380,11,8.0,5.940171252720432,19.493588689617926,8.869398159883518,84.32674546073743
7112,380,11,8.0,5.940171252720432,19.493588689617926,8.86953877719374,84.33267456923205
7113,374,11,8.0,5.924255797414532,19.339079605813716,8.869679374733515,84.33860326090301
7114,373,11,8.0,5.921578419643816,19.313207915827967,8.8698199525084,84.34453153583817
7115,366,11,8.0,5.902633333401366,19.131126469708992,8.869960510523953,84.35045939412541
7116,376,11,8.0,5.929589143389895,19.390719429665317,8.870101048785726,84.35638683585256
7117,375,11,8.0,5.926926025970411,19.364916731037084,8.87024156729927,84.36231386110744
7118,374,11,8.0,5.924255797414532,19.339079605813716,8.870382066070137,84.3682404699778
7119,373,11,8.0,5.921578419643816,19.313207915827967,8.870522545103873,84.3741666625514
7120,372,11,8.0,5.918893854273146,19.28730152198591,8.87066300440602,84.38009243891595
7121,369,11,8.0,5.910796644040527,19.209372712298546,8.870803443982124,84.38601779915912
7122,369,11,8.0,5.910796644040527,19.209372712298546,8.870943863837724,84.39194274336857
7123,368,11,8.0,5.908082938168931,19.183326093250876,8.871084263978354,84.39786727163192
7124,368,11,8.0,5.908082938168931,19.183326093250876,8.871224644409553,84.40379138403677
7125,357,11,8.0,5.877735781779639,18.894443627691185,8.871365005136852,84.40971508067067
7126,348,11,8.0,5.8522024797744745,18.65475810617763,8.871505346165781,84.41563836162112
7127,347,11,8.0,5.849324779946859,18.627936010197157,8.871645667501872,84.42156122697565
7128,347,11,8.0,5.849324779946859,18.627936010197157,8.871785969150645,84.42748367682174
7129,347,11,8.0,5.849324779946859,18.627936010197157,8.871926251117628,84.43340571124678
7130,339,11,8.0,5.82600010738045,18.411952639521967,8.872066513408342,84.4393273303382
7131,339,11,8.0,5.82600010738045,18.411952639521967,8.872206756028303,84.44524853418338
7132,341,11,8.0,5.831882477283517,18.466185312619388,8.872346978983032,84.45116932286965
7133,355,11,8.0,5.872117789475416,18.841443681416774,8.872487182278038,84.45708969648433
7134,349,11,8.0,5.855071922202427,18.681541692269406,8.872627365918836,84.4630096551147
7135,349,11,8.0,5.855071922202427,18.681541692269406,8.872767529910936,84.46892919884802
7136,349,11,8.0,5.855071922202427,18.681541692269406,8.872907674259846,84.4748483277715
7137,349,11,8.0,5.855071922202427,18.681541692269406,8.873047798971067,84.48076704197234
7138,348,11,8.0,5.8522024797744745,18.65475810617763,8.873187904050106,84.4866853415377
7139,352,11,8.0,5.863631175598097,18.76166303929372,8.87332798950246,84.49260322655469
7140,354,11,8.0,5.869296913133774,18.81488772222678,8.87346805533363,84.49852069711044
7141,362,11,8.0,5.8916442118257715,19.026297590440446,8.87360810154911,84.50443775329198
7142,370,11,8.0,5.91350300563827,19.235384061671343,8.873748128154395,84.5103543951864
7143,370,11,8.0,5.91350300563827,19.235384061671343,8.873888135154973,84.51627062288065
7144,376,11,8.0,5.929589143389895,19.390719429665317,8.874028122556336,84.52218643646175
7145,379,11,8.0,5.937536205082426,19.467922333931785,8.874168090363968,84.52810183601665
7146,378,11,8.0,5.934894195619588,19.44222209522358,8.874308038583354,84.53401682163222
7147,377,11,8.0,5.932245187448011,19.4164878389476,8.874447967219979,84.53993139339539
7148,376,11,8.0,5.929589143389895,19.390719429665317,8.87458787627932,84.545845551393
7149,380,11,8.0,5.940171252720432,19.493588689617926,8.874727765766853,84.55175929571188
7150,383,11,8.0,5.948034989180646,19.570385790780925,8.874867635688053,84.55767262643882
7151,392,11,8.0,5.971261839790462,19.79898987322333,8.875007486048396,84.56358554366058
7152,420,11,8.0,6.040254711277414,20.493901531919196,8.87514731685335,84.5694980474639
7153,420,11,8.0,6.040254711277414,20.493901531919196,8.875287128108384,84.57541013793548
7154,413,11,8.0,6.023447592961033,20.322401432901575,8.875426919818963,84.581321815162
7155,403,11,8.0,5.998936561946683,20.074859899884732,8.875566691990551,84.5872330792301
7156,393,11,8.0,5.973809611869261,19.82422760159901,8.87570644462861,84.5931439302264
7157,393,11,8.0,5.973809611869261,19.82422760159901,8.875846177738598,84.59905436823747
7158,392,11,8.0,5.971261839790462,19.79898987322333,8.875985891325971,84.60496439334987
7159,383,11,8.0,5.948034989180646,19.570385790780925,8.876125585396185,84.61087400565013
7160,382,11,8.0,5.945420608606575,19.544820285692065,8.87626525995469,84.61678320522472
7161,381,11,8.0,5.942799375126701,19.519221295943137,8.87640491500694,84.62269199216011
7162,381,11,8.0,5.942799375126701,19.519221295943137,8.876544550558378,84.62860036654276
7163,392,11,7.0,5.971261839790462,19.79898987322333,8.876684166614451,84.63450832845902
7164,394,11,7.0,5.976350909297934,19.849433241279208,8.876823763180603,84.64041587799531
7165,394,11,7.0,5.976350909297934,19.849433241279208,8.876963340262272,84.64632301523794
7166,393,11,7.0,5.973809611869261,19.82422760159901,8.8771028978649,84.65222974027323
7167,385,11,7.0,5.953243334287785,19.621416870348583,8.877242435993919,84.65813605318746
7168,385,11,7.0,5.953243334287785,19.621416870348583,8.877381954654766,84.6640419540669
7169,379,11,7.0,5.937536205082426,19.467922333931785,8.877521453852872,84.66994744299774
7170,378,11,7.0,5.934894195619588,19.44222209522358,8.877660933593667,84.67585252006619
7171,374,11,7.0,5.924255797414532,19.339079605813716,8.877800393882575,84.6817571853584
7172,373,11,7.0,5.921578419643816,19.313207915827967,8.877939834725023,84.68766143896052
7173,373,11,7.0,5.921578419643816,19.313207915827967,8.878079256126435,84.69356528095862
7174,369,11,7.0,5.910796644040527,19.209372712298546,8.878218658092228,84.6994687114388
7175,360,11,7.0,5.886104031450156,18.973665961010276,8.878358040627822,84.70537173048709
7176,359,11,7.0,5.883322388488279,18.947295321496416,8.878497403738631,84.71127433818948
7177,359,11,7.0,5.883322388488279,18.947295321496416,8.878636747430072,84.71717653463199
7178,359,11,7.0,5.883322388488279,18.947295321496416,8.878776071707552,84.72307831990054
7179,359,11,7.0,5.883322388488279,18.947295321496416,8.878915376576483,84.72897969408106
7180,369,11,7.0,5.910796644040527,19.209372712298546,8.87905466204227,84.73488065725944
7181,364,11,8.0,5.8971538676367405,19.078784028338912,8.879193928110318,84.74078120952154
7182,363,11,7.0,5.8944028342648505,19.05255888325765,8.879333174786028,84.74668135095321
7183,372,11,7.0,5.918893854273146,19.28730152198591,8.879472402074802,84.75258108164022
7184,372,11,8.0,5.918893854273146,19.28730152198591,8.879611609982035,84.75848040166836
7185,371,11,7.0,5.916202062607435,19.261360284258224,8.879750798513125,84.76437931112338
7186,363,11,8.0,5.8944028342648505,19.05255888325765,8.879889967673464,84.77027781009096
7187,354,11,8.0,5.869296913133774,18.81488772222678,8.880029117468442,84.77617589865682
7188,354,11,8.0,5.869296913133774,18.81488772222678,8.88016824790345,84.78207357690657
7189,362,11,7.0,5.8916442118257715,19.026297590440446,8.880307358983872,84.78797084492588
7190,362,11,7.0,5.8916442118257715,19.026297590440446,8.880446450715093,84.7938677028003
7191,362,11,7.0,5.8916442118257715,19.026297590440446,8.880585523102495,84.79976415061542
7192,361,11,7.0,5.8888779583328805,19.0,8.880724576151456,84.80566018845676
7193,372,11,7.0,5.918893854273146,19.28730152198591,8.880863609867356,84.81155581640984
7194,371,11,7.0,5.916202062607435,19.261360284258224,8.881002624255569,84.8174510345601
7195,380,11,7.0,5.940171252720432,19.493588689617926,8.881141619321468,84.823345842993
7196,388,11,7.0,5.961005339623274,19.697715603592208,8.881280595070423,84.82924024179398
7197,381,11,7.0,5.942799375126701,19.519221295943137,8.881419551507804,84.8351342310484
7198,377,11,7.0,5.932245187448011,19.4164878389476,8.881558488638976,84.84102781084161
7199,377,11,7.0,5.932245187448011,19.4164878389476,8.881697406469304,84.84692098125895
7200,376,11,7.0,5.929589143389895,19.390719429665317,8.881836305004146,84.8528137423857
7201,376,11,7.0,5.929589143389895,19.390719429665317,8.881975184248867,84.85870609430714
7202,375,11,7.0,5.926926025970411,19.364916731037084,8.882114044208821,84.86459803710851
7203,374,11,7.0,5.924255797414532,19.339079605813716,8.882252884889363,84.870489570875
7204,364,11,7.0,5.8971538676367405,19.078784028338912,8.882391706295847,84.87638069569178
7205,363,11,7.0,5.8944028342648505,19.05255888325765,8.882530508433623,84.88227141164403
7206,363,11,7.0,5.8944028342648505,19.05255888325765,8.882669291308039,84.88816171881683
7207,362,11,7.0,5.8916442118257715,19.026297590440446,8.88280805492444,84.8940516172953
7208,361,11,7.0,5.8888779583328805,19.0,8.882946799288174,84.8999411071645
7209,360,11,7.0,5.886104031450156,18.973665961010276,8.883085524404578,84.90583018850944
7210,364,11,7.0,5.8971538676367405,19.078784028338912,8.883224230278994,84.91171886141512
7211,363,11,7.0,5.8944028342648505,19.05255888325765,8.88336291691676,84.91760712596653
7212,373,11,7.0,5.921578419643816,19.313207915827967,8.883501584323207,84.92349498224858
7213,375,11,7.0,5.926926025970411,19.364916731037084,8.883640232503673,84.92938243034621
7214,374,11,7.0,5.924255797414532,19.339079605813716,8.883778861463485,84.9352694703443
7215,373,11,7.0,5.921578419643816,19.313207915827967,8.88391747120797,84.94115610232768
7216,380,11,7.0,5.940171252720432,19.493588689617926,8.88405606174246,84.94704232638121
7217,376,11,7.0,5.929589143389895,19.390719429665317,8.884194633072273,84.95292814258964
7218,385,11,7.0,5.953243334287785,19.621416870348583,8.884333185202735,84.95881355103778
7219,375,11,7.0,5.926926025970411,19.364916731037084,8.88447171813916,84.96469855181033
7220,381,11,7.0,5.942799375126701,19.519221295943137,8.884610231886873,84.970583144992
7221,380,11,7.0,5.940171252720432,19.493588689617926,8.884748726451182,84.97646733066749
7222,376,11,7.0,5.929589143389895,19.390719429665317,8.884887201837403,84.98235110892143
7223,384,11,7.0,5.950642552587727,19.595917942265423,8.885025658050846,84.98823447983844
7224,379,11,7.0,5.937536205082426,19.467922333931785,8.88516409509682,84.99411744350311
7225,378,11,7.0,5.934894195619588,19.44222209522358,8.885302512980633,85.0
7226,369,11,7.0,5.910796644040527,19.209372712298546,8.885440911707585,85.00588214941364
7227,368,11,7.0,5.908082938168931,19.183326093250876,8.885579291282982,85.01176389182852
7228,368,11,7.0,5.908082938168931,19.183326093250876,8.885717651712119,85.01764522732913
7229,360,11,7.0,5.886104031450156,18.973665961010276,8.885855993000296,85.0235261559999
7230,365,11,7.0,5.8998973535824915,19.1049731745428,8.88599431515281,85.02940667792525
7231,367,11,7.0,5.905361848054571,19.157244060668017,8.886132618174951,85.03528679318957
7232,367,11,7.0,5.905361848054571,19.157244060668017,8.886270902072013,85.0411665018772
7233,359,11,7.0,5.883322388488279,18.947295321496416,8.886409166849282,85.04704580407247
7234,359,11,7.0,5.883322388488279,18.947295321496416,8.886547412512042,85.05292469985967
7235,368,11,7.0,5.908082938168931,19.183326093250876,8.886685639065584,85.05880318932309
7236,362,11,7.0,5.8916442118257715,19.026297590440446,8.886823846515187,85.06468127254695
7237,354,11,7.0,5.869296913133774,18.81488772222678,8.886962034866128,85.07055894961546
7238,346,11,7.0,5.846438775057725,18.601075237738275,8.887100204123687,85.07643622061282
7239,356,11,7.0,5.87493073085203,18.867962264113206,8.88723835429314,85.08231308562314
7240,355,11,7.0,5.872117789475416,18.841443681416774,8.887376485379763,85.0881895447306
7241,370,11,7.0,5.91350300563827,19.235384061671343,8.88751459738882,85.09406559801923
7242,369,11,7.0,5.910796644040527,19.209372712298546,8.887652690325586,85.09994124557313
7243,361,11,7.0,5.8888779583328805,19.0,8.887790764195326,85.10581648747635
7244,361,11,7.0,5.8888779583328805,19.0,8.887928819003305,85.11169132381285
7245,361,11,7.0,5.8888779583328805,19.0,8.888066854754783,85.11756575466664
7246,361,11,7.0,5.8888779583328805,19.0,8.888204871455022,85.12343978012167
7247,361,11,7.0,5.8888779583328805,19.0,8.888342869109282,85.12931340026184
7248,360,11,7.0,5.886104031450156,18.973665961010276,8.888480847722816,85.13518661517105
7249,360,11,7.0,5.886104031450156,18.973665961010276,8.888618807300878,85.14105942493316
7250,351,11,7.0,5.860786223465865,18.734993995195193,8.88875674784872,85.14693182963201
7251,346,11,7.0,5.846438775057725,18.601075237738275,8.888894669371593,85.15280382935138
7252,356,11,7.0,5.87493073085203,18.867962264113206,8.889032571874742,85.15867542417507
7253,348,11,7.0,5.8522024797744745,18.65475810617763,8.889170455363413,85.16454661418682
7254,347,11,7.0,5.849324779946859,18.627936010197157,8.889308319842847,85.17041739947034
7255,339,11,7.0,5.82600010738045,18.411952639521967,8.889446165318288,85.17628778010932
7256,339,11,7.0,5.82600010738045,18.411952639521967,8.889583991794973,85.18215775618742
7257,339,11,7.0,5.82600010738045,18.411952639521967,8.889721799278137,85.18802732778826
7258,332,11,7.0,5.805134968916488,18.2208671582886,8.889859587773016,85.19389649499546
7259,332,11,7.0,5.805134968916488,18.2208671582886,8.889997357284841,85.19976525789258
7260,331,11,7.0,5.802118375377063,18.193405398660254,8.890135107818843,85.20563361656318
7261,330,11,7.0,5.799092654460526,18.16590212458495,8.890272839380247,85.21150157109074
7262,330,11,7.0,5.799092654460526,18.16590212458495,8.89041055197428,85.21736912155878
7263,333,11,7.0,5.808142489980444,18.24828759089466,8.890548245606167,85.22323626805074
7264,332,11,7.0,5.805134968916488,18.2208671582886,8.890685920281129,85.22910301065006
7265,325,11,7.0,5.783825182329737,18.027756377319946,8.890823576004383,85.23496934944014
7266,324,11,7.0,5.780743515792329,18.0,8.890961212781146,85.24083528450434
7267,333,11,7.0,5.808142489980444,18.24828759089466,8.891098830616636,85.246700815926
7268,324,11,7.0,5.780743515792329,18.0,8.891236429516061,85.25256594378845
7269,320,11,7.0,5.768320995793772,17.88854381999832,8.891374009484636,85.25843066817498
7270,320,11,7.0,5.768320995793772,17.88854381999832,8.891511570527564,85.26429498916883
7271,319,12,7.0,5.765191102784844,17.86057109949175,8.891649112650057,85.27015890685323
7272,319,12,7.0,5.765191102784844,17.86057109949175,8.891786635857315,85.27602242131137
7273,323,12,7.0,5.777652323222656,17.97220075561143,8.89192414015454,85.28188553262645
7274,323,12,7.0,5.777652323222656,17.97220075561143,8.892061625546935,85.28774824088158
7275,332,12,7.0,5.805134968916488,18.2208671582886,8.892199092039693,85.2936105461599
7276,343,12,7.0,5.8377304471659395,18.520259177452136,8.892336539638013,85.29947244854449
7277,352,12,7.0,5.863631175598097,18.76166303929372,8.892473968347087,85.30533394811839
7278,352,12,7.0,5.863631175598097,18.76166303929372,8.892611378172106,85.31119504496465
7279,352,12,7.0,5.863631175598097,18.76166303929372,8.892748769118258,85.31705573916625
7280,352,12,7.0,5.863631175598097,18.76166303929372,8.892886141190731,85.32291603080617
7281,345,12,7.0,5.84354441703136,18.57417562100671,8.893023494394711,85.32877591996736
7282,335,12,7.0,5.814130531825066,18.303005217723125,8.893160828735379,85.33463540673272
7283,338,12,7.0,5.823045895483019,18.384776310850235,8.893298144217916,85.34049449118513
7284,332,12,7.0,5.805134968916488,18.2208671582886,8.8934354408475,85.34635317340748
7285,331,12,7.0,5.802118375377063,18.193405398660254,8.893572718629304,85.35221145348257
7286,331,12,7.0,5.802118375377063,18.193405398660254,8.89370997756851,85.3580693314932
7287,338,12,7.0,5.823045895483019,18.384776310850235,8.893847217670283,85.36392680752216
7288,337,12,7.0,5.820082930352362,18.35755975068582,8.893984438939794,85.36978388165218
7289,344,12,7.0,5.840641657373398,18.547236990991408,8.894121641382213,85.37564055396598
7290,343,12,7.0,5.8377304471659395,18.520259177452136,8.894258825002703,85.38149682454625
7291,336,12,7.0,5.817111159963204,18.33030277982336,8.89439598980643,85.38735269347563
7292,343,12,7.0,5.8377304471659395,18.520259177452136,8.894533135798554,85.39320816083678
7293,335,12,7.0,5.814130531825066,18.303005217723125,8.894670262984233,85.39906322671227
7294,340,12,7.0,5.8289456176102075,18.439088914585774,8.894807371368625,85.4049178911847
7295,340,12,7.0,5.8289456176102075,18.439088914585774,8.894944460956886,85.4107721543366
7296,350,12,7.0,5.857933154483459,18.708286933869708,8.895081531754167,85.41662601625049
7297,350,12,7.0,5.857933154483459,18.708286933869708,8.89521858376562,85.42247947700886
7298,349,12,7.0,5.855071922202427,18.681541692269406,8.895355616996392,85.42833253669417
7299,344,12,7.0,5.840641657373398,18.547236990991408,8.895492631451633,85.43418519538885
7300,344,12,7.0,5.840641657373398,18.547236990991408,8.895629627136483,85.44003745317531
7301,344,12,7.0,5.840641657373398,18.547236990991408,8.895766604056085,85.44588931013593
7302,344,12,7.0,5.840641657373398,18.547236990991408,8.895903562215581,85.45174076635303
7303,343,12,7.0,5.8377304471659395,18.520259177452136,8.89604050162011,85.45759182190895
7304,343,11,7.0,5.8377304471659395,18.520259177452136,8.896177422274805,85.46344247688599
7305,350,11,7.0,5.857933154483459,18.708286933869708,8.8963143241848,85.4692927313664
7306,344,11,7.0,5.840641657373398,18.547236990991408,8.896451207355227,85.47514258543241
7307,344,11,7.0,5.840641657373398,18.547236990991408,8.896588071791218,85.48099203916622
7308,351,11,7.0,5.860786223465865,18.734993995195193,8.896724917497897,85.48684109265004
7309,360,11,7.0,5.886104031450156,18.973665961010276,8.896861744480391,85.492689745966
7310,369,11,7.0,5.910796644040527,19.209372712298546,8.896998552743824,85.49853799919622
7311,363,11,7.0,5.8944028342648505,19.05255888325765,8.897135342293316,85.5043858524228
7312,363,11,7.0,5.8944028342648505,19.05255888325765,8.897272113133987,85.5102333057278
7313,356,11,7.0,5.87493073085203,18.867962264113206,8.89740886527095,85.51608035919327
7314,350,11,7.0,5.857933154483459,18.708286933869708,8.897545598709327,85.5219270129012
7315,347,11,7.0,5.849324779946859,18.627936010197157,8.897682313454224,85.5277732669336
7316,347,11,7.0,5.849324779946859,18.627936010197157,8.897819009510757,85.53361912137238
7317,354,11,7.0,5.869296913133774,18.81488772222678,8.89795568688403,85.53946457629952
7318,354,11,7.0,5.869296913133774,18.81488772222678,8.898092345579153,85.54530963179688
7319,345,11,7.0,5.84354441703136,18.57417562100671,8.898228985601227,85.55115428794635
7320,352,11,7.0,5.863631175598097,18.76166303929372,8.898365606955357,85.55699854482975
7321,352,11,7.0,5.863631175598097,18.76166303929372,8.898502209646642,85.56284240252891
7322,351,11,7.0,5.860786223465865,18.734993995195193,8.898638793680181,85.56868586112562
7323,344,11,7.0,5.840641657373398,18.547236990991408,8.89877535906107,85.57452892070164
7324,352,11,7.0,5.863631175598097,18.76166303929372,8.898911905794401,85.58037158133867
7325,363,11,7.0,5.8944028342648505,19.05255888325765,8.899048433885268,85.58621384311844
7326,372,11,7.0,5.918893854273146,19.28730152198591,8.89918494333876,85.59205570612264
7327,371,11,7.0,5.916202062607435,19.261360284258224,8.899321434159964,85.59789717043287
7328,379,11,7.0,5.937536205082426,19.467922333931785,8.899457906353966,85.60373823613078
7329,387,11,7.0,5.958424693029782,19.672315572906,8.89959435992585,85.60957890329796
7330,386,11,7.0,5.955837369464831,19.6468827043885,8.899730794880696,85.61541917201598
7331,386,11,7.0,5.955837369464831,19.6468827043885,8.899867211223587,85.62125904236635
7332,386,11,7.0,5.955837369464831,19.6468827043885,8.900003608959596,85.62709851443059
7333,379,11,7.0,5.937536205082426,19.467922333931785,8.9001399880938,85.63293758829018
7334,379,11,8.0,5.937536205082426,19.467922333931785,8.900276348631271,85.63877626402656
7335,378,11,7.0,5.934894195619588,19.44222209522358,8.900412690577083,85.64461454172118
7336,378,11,7.0,5.934894195619588,19.44222209522358,8.9005490139363,85.65045242145543
7337,384,11,7.0,5.950642552587727,19.595917942265423,8.900685318713995,85.65628990331066
7338,384,11,8.0,5.950642552587727,19.595917942265423,8.900821604915228,85.66212698736823
7339,392,11,8.0,5.971261839790462,19.79898987322333,8.900957872545062,85.66796367370944
7340,394,11,7.0,5.976350909297934,19.849433241279208,8.901094121608562,85.67379996241559
7341,394,11,8.0,5.976350909297934,19.849433241279208,8.901230352110781,85.67963585356792
7342,385,11,7.0,5.953243334287785,19.621416870348583,8.90136656405678,85.68547134724766
7343,380,11,7.0,5.940171252720432,19.493588689617926,8.90150275745161,85.69130644353604
